timestamp	1::5::pos	1::23::pos	1::2::pos	1::47::pos	1::11::pos	1::27::pos	1::49::pos	1::8::pos	1::45::pos	1::50::pos	1::5::ori	1::23::ori	1::2::ori	1::47::ori	1::11::ori	1::27::ori	1::49::ori	1::8::ori	1::45::ori	1::50::ori
2024-08-27 15:27:55.616	[0.04858817160129547, 1.4871289730072021, -0.08026516437530518]	[-0.16970501840114594, 0.7160690426826477, -0.15233035385608673]	[0.07220860570669174, 0.8585590124130249, -0.031716253608465195]	[-0.12900662422180176, 0.010639727115631104, -0.11855030804872513]	[-0.16538722813129425, 0.8097710013389587, -0.18471747636795044]	[0.29148149490356445, 1.0097023248672485, -0.04834786430001259]	[0.18332511186599731, 0.576183557510376, -0.03265872970223427]	[-0.14557132124900818, 1.0066757202148438, -0.030118683353066444]	[-0.06184456869959831, 0.5843168497085571, -0.024963093921542168]	[0.23803094029426575, 0.08172735571861267, 0.06152403727173805]	[-0.06004311889410019, 0.9328427910804749, -0.09824684262275696, -0.34138932824134827]	[-0.6420344114303589, 0.620943546295166, 0.448790967464447, -0.02842090278863907]	[0.008683700114488602, 0.9989844560623169, -0.02053283154964447, -0.039155710488557816]	[0.08722220361232758, 0.9789226055145264, -0.022321471944451332, 0.18331556022167206]	[-0.5622740983963013, 0.7639341354370117, 0.05821488797664642, 0.3112291693687439]	[0.6492058038711548, 0.7449560165405273, 0.13232707977294922, -0.07785815745592117]	[-0.05511770769953728, 0.9940953850746155, -0.09310387820005417, 0.008251319639384747]	[-0.678112268447876, 0.6761740446090698, 0.2867695093154907, 0.026751616969704628]	[0.10149082541465759, 0.9934949278831482, -0.022292006760835648, -0.046588391065597534]	[-0.009803563356399536, 0.9753252863883972, -0.04379557818174362, 0.21616289019584656]
2024-08-27 15:27:55.628	[0.048608794808387756, 1.487118124961853, -0.08019810914993286]	[-0.16953220963478088, 0.7160423398017883, -0.15223638713359833]	[0.07222786545753479, 0.8585638403892517, -0.03158237412571907]	[-0.1290147453546524, 0.010642290115356445, -0.11854209005832672]	[-0.16504712402820587, 0.8096868395805359, -0.18453752994537354]	[0.291571706533432, 1.0097419023513794, -0.04865901917219162]	[0.18333923816680908, 0.5761877298355103, -0.032615453004837036]	[-0.1454000324010849, 1.0066132545471191, -0.029962552711367607]	[-0.06183988228440285, 0.5843193531036377, -0.024945426732301712]	[0.2380443662405014, 0.08172383904457092, 0.06152722239494324]	[-0.05986383557319641, 0.932868242263794, -0.09844948351383209, -0.341293066740036]	[-0.642248809337616, 0.6207910180091858, 0.44869670271873474, -0.02839420549571514]	[0.008673340082168579, 0.9989871978759766, -0.020506136119365692, -0.03910086303949356]	[0.08726807683706284, 0.9789236187934875, -0.022313814610242844, 0.1832892745733261]	[-0.5624431371688843, 0.763754665851593, 0.058214135468006134, 0.3113643229007721]	[0.6492181420326233, 0.7445963621139526, 0.13425476849079132, -0.07789670675992966]	[-0.05512051284313202, 0.9940988421440125, -0.09306133538484573, 0.008294585160911083]	[-0.6783645749092102, 0.6759981513023376, 0.28658851981163025, 0.026742612943053246]	[0.1014917641878128, 0.9934919476509094, -0.0222796443849802, -0.046655770391225815]	[-0.009799831546843052, 0.975329577922821, -0.04378339275717735, 0.2161465883255005]
2024-08-27 15:27:55.637	[0.048606060445308685, 1.4871418476104736, -0.08014801889657974]	[-0.16911809146404266, 0.7159325480461121, -0.15204179286956787]	[0.07223217189311981, 0.8585808873176575, -0.03148678317666054]	[-0.12901845574378967, 0.010640166699886322, -0.11855119466781616]	[-0.16487228870391846, 0.8096403479576111, -0.18442180752754211]	[0.2915325462818146, 1.0097405910491943, -0.049336839467287064]	[0.1833495795726776, 0.5761925578117371, -0.032585062086582184]	[-0.145273357629776, 1.0065853595733643, -0.02987450174987316]	[-0.061839379370212555, 0.5843262076377869, -0.024952398613095284]	[0.23804497718811035, 0.08172234892845154, 0.06153014302253723]	[-0.059767551720142365, 0.9328677654266357, -0.0985601544380188, -0.34127917885780334]	[-0.6423161625862122, 0.6206685900688171, 0.44876036047935486, -0.02854101173579693]	[0.008669072762131691, 0.9989879727363586, -0.02050880715250969, -0.039081014692783356]	[0.08728184551000595, 0.9789193868637085, -0.022345654666423798, 0.18330158293247223]	[-0.5625771284103394, 0.7636836767196655, 0.058332569897174835, 0.3112741708755493]	[0.6493395566940308, 0.7442833781242371, 0.13538652658462524, -0.07791658490896225]	[-0.055116910487413406, 0.9941014051437378, -0.0930299162864685, 0.008364100009202957]	[-0.678475022315979, 0.6758801341056824, 0.2866210639476776, 0.026572566479444504]	[0.10149636119604111, 0.9934884309768677, -0.022264370694756508, -0.046728018671274185]	[-0.009758494794368744, 0.9753289818763733, -0.04378508776426315, 0.21615071594715118]
2024-08-27 15:27:55.649	[0.04862434044480324, 1.4871222972869873, -0.08011361211538315]	[-0.16893303394317627, 0.715856671333313, -0.15191680192947388]	[0.07224388420581818, 0.8585718274116516, -0.031415075063705444]	[-0.12900535762310028, 0.010647408664226532, -0.11853178590536118]	[-0.16472963988780975, 0.8095638751983643, -0.18430382013320923]	[0.2914968729019165, 1.0097060203552246, -0.049659550189971924]	[0.18337194621562958, 0.576190710067749, -0.03246075659990311]	[-0.14515000581741333, 1.006530523300171, -0.02978610433638096]	[-0.06183226779103279, 0.5843230485916138, -0.024869099259376526]	[0.23805058002471924, 0.081697016954422, 0.061540789902210236]	[-0.059735432267189026, 0.9328614473342896, -0.09866338968276978, -0.3412722051143646]	[-0.6423414349555969, 0.6205700635910034, 0.44884759187698364, -0.02874184586107731]	[0.008683559484779835, 0.9989895224571228, -0.020519491285085678, -0.03903324529528618]	[0.08727838099002838, 0.9789094924926758, -0.02228695899248123, 0.18336330354213715]	[-0.5627036094665527, 0.7636452913284302, 0.05845845490694046, 0.3111160397529602]	[0.6494987607002258, 0.7439120411872864, 0.13670296967029572, -0.07783685624599457]	[-0.05511472001671791, 0.9941116571426392, -0.092906653881073, 0.008535517379641533]	[-0.678551971912384, 0.6757781505584717, 0.28669825196266174, 0.026367872953414917]	[0.10150537639856339, 0.9934884309768677, -0.02220134809613228, -0.04674087464809418]	[-0.009731218218803406, 0.9753313660621643, -0.04365222901105881, 0.21616804599761963]
2024-08-27 15:27:55.660	[0.04864631965756416, 1.4871342182159424, -0.08002226054668427]	[-0.16873778402805328, 0.7158051133155823, -0.1517954021692276]	[0.07226428389549255, 0.8585871458053589, -0.031274229288101196]	[-0.12901097536087036, 0.010648056864738464, -0.11853645741939545]	[-0.1644151508808136, 0.8094629645347595, -0.18408115208148956]	[0.2914949655532837, 1.009718656539917, -0.049950048327445984]	[0.18338868021965027, 0.576191246509552, -0.032406121492385864]	[-0.14491677284240723, 1.006474494934082, -0.029618240892887115]	[-0.06182249262928963, 0.5843228697776794, -0.024830779060721397]	[0.23806166648864746, 0.08168819546699524, 0.06154943257570267]	[-0.05962701886892319, 0.9328556060791016, -0.09887731820344925, -0.3412453234195709]	[-0.6423959136009216, 0.6204861998558044, 0.44887489080429077, -0.028909573331475258]	[0.008695781230926514, 0.9989928603172302, -0.020527014508843422, -0.03894144296646118]	[0.08729144930839539, 0.978914201259613, -0.022277947515249252, 0.1833329200744629]	[-0.562973141670227, 0.7635167837142944, 0.05861227959394455, 0.3109149634838104]	[0.6496018767356873, 0.7435764074325562, 0.13811947405338287, -0.07768229395151138]	[-0.055115193128585815, 0.9941156506538391, -0.09285654872655869, 0.008607798255980015]	[-0.6787396669387817, 0.6755801439285278, 0.28674861788749695, 0.02605968713760376]	[0.10150974243879318, 0.9934884905815125, -0.022161494940519333, -0.046747222542762756]	[-0.009665101766586304, 0.9753372669219971, -0.04361290857195854, 0.21615201234817505]
2024-08-27 15:27:55.672	[0.04866195097565651, 1.487130045890808, -0.0799781084060669]	[-0.16832968592643738, 0.7157077789306641, -0.1515541672706604]	[0.07227175682783127, 0.858587384223938, -0.031199391931295395]	[-0.12902362644672394, 0.010661602020263672, -0.11852812021970749]	[-0.1642359048128128, 0.8094095587730408, -0.18397092819213867]	[0.2914571762084961, 1.0097017288208008, -0.05050889775156975]	[0.1833963394165039, 0.5761961936950684, -0.03234468400478363]	[-0.14480343461036682, 1.0064462423324585, -0.029526716098189354]	[-0.0618145652115345, 0.5843294858932495, -0.02472354657948017]	[0.23806232213974, 0.08168354630470276, 0.06156434118747711]	[-0.05957897752523422, 0.9328460693359375, -0.09899507462978363, -0.3412456214427948]	[-0.6425878405570984, 0.6202946305274963, 0.4488474130630493, -0.029180092737078667]	[0.008699261583387852, 0.9989930391311646, -0.020530087873339653, -0.038932863622903824]	[0.08743870258331299, 0.9788929224014282, -0.0222681425511837, 0.1833774894475937]	[-0.563142716884613, 0.7634102702140808, 0.058602042496204376, 0.3108711242675781]	[0.6496642827987671, 0.7429437041282654, 0.1417238712310791, -0.07671591639518738]	[-0.055114537477493286, 0.9941246509552002, -0.09275288879871368, 0.008687629364430904]	[-0.6788496375083923, 0.6754846572875977, 0.286720335483551, 0.02598324604332447]	[0.10151997208595276, 0.9934911131858826, -0.022065969184041023, -0.04671435430645943]	[-0.009675153531134129, 0.9753530621528625, -0.04351090267300606, 0.2161012887954712]
2024-08-27 15:27:55.683	[0.04866383597254753, 1.4871429204940796, -0.0799364224076271]	[-0.16812480986118317, 0.7156659960746765, -0.15143167972564697]	[0.07227454334497452, 0.8585922718048096, -0.031139381229877472]	[-0.12900909781455994, 0.010658681392669678, -0.11852763593196869]	[-0.1640789955854416, 0.8093656897544861, -0.18386073410511017]	[0.2913835346698761, 1.0096873044967651, -0.05075826123356819]	[0.18340903520584106, 0.5761882066726685, -0.03223329409956932]	[-0.14468693733215332, 1.0064208507537842, -0.02942807413637638]	[-0.06180877611041069, 0.5843220949172974, -0.02467413805425167]	[0.23807142674922943, 0.0816582441329956, 0.061586301773786545]	[-0.0595225989818573, 0.9328452944755554, -0.09906734526157379, -0.34123674035072327]	[-0.6426565647125244, 0.6201826930046082, 0.44888970255851746, -0.02939514070749283]	[0.00868777371942997, 0.998990535736084, -0.020595727488398552, -0.038965560495853424]	[0.08741610497236252, 0.9788953065872192, -0.022224316373467445, 0.1833810955286026]	[-0.563313901424408, 0.7633367776870728, 0.0586966946721077, 0.31072378158569336]	[0.6496481895446777, 0.7426033020019531, 0.1440664380788803, -0.07578010857105255]	[-0.055114053189754486, 0.9941279888153076, -0.09271363168954849, 0.008729072287678719]	[-0.6789514422416687, 0.6753531098365784, 0.28680333495140076, 0.025827333331108093]	[0.10151313990354538, 0.9934929013252258, -0.022029150277376175, -0.04670886695384979]	[-0.009689725935459137, 0.9753525853157043, -0.04347045347094536, 0.21611079573631287]
2024-08-27 15:27:55.695	[0.04867268726229668, 1.4871726036071777, -0.07987649738788605]	[-0.16771867871284485, 0.715627908706665, -0.15116795897483826]	[0.0722942054271698, 0.8586118221282959, -0.031028565019369125]	[-0.12902359664440155, 0.010668046772480011, -0.1185322031378746]	[-0.16373613476753235, 0.8093085885047913, -0.1836593598127365]	[0.2909626364707947, 1.0095208883285522, -0.051305536180734634]	[0.18341872096061707, 0.5761860013008118, -0.03220323100686073]	[-0.14444980025291443, 1.0064061880111694, -0.029206693172454834]	[-0.06179632246494293, 0.5843279957771301, -0.024619605392217636]	[0.23806682229042053, 0.08164983987808228, 0.06159234419465065]	[-0.05945107713341713, 0.9328351020812988, -0.09913141280412674, -0.34125837683677673]	[-0.6428117156028748, 0.6201267838478088, 0.4487188458442688, -0.029790040105581284]	[0.008681685663759708, 0.9989871978759766, -0.020636554807424545, -0.03902949392795563]	[0.08743979781866074, 0.9789072871208191, -0.022250480949878693, 0.1833026111125946]	[-0.5636523365974426, 0.7631997466087341, 0.05858010798692703, 0.3104681968688965]	[0.6499128937721252, 0.741188108921051, 0.15288947522640228, -0.0698450431227684]	[-0.05509994924068451, 0.9941309690475464, -0.09268932789564133, 0.008734007366001606]	[-0.6791456341743469, 0.6751315593719482, 0.2868695855140686, 0.025778189301490784]	[0.1015121191740036, 0.9934931397438049, -0.021923718973994255, -0.046756744384765625]	[-0.009666986763477325, 0.9753558039665222, -0.04341784119606018, 0.21610774099826813]
2024-08-27 15:27:55.706	[0.04867721349000931, 1.4871983528137207, -0.07982088625431061]	[-0.16753128170967102, 0.7155846953392029, -0.15099185705184937]	[0.07231990247964859, 0.8586263656616211, -0.030969630926847458]	[-0.12901651859283447, 0.010667413473129272, -0.11852298676967621]	[-0.1635754257440567, 0.8092522621154785, -0.18352456390857697]	[0.290740966796875, 1.009442687034607, -0.051534924656152725]	[0.18343861401081085, 0.5761929750442505, -0.0321347713470459]	[-0.1443287432193756, 1.0063891410827637, -0.029088927432894707]	[-0.061769772320985794, 0.5843343734741211, -0.02451963722705841]	[0.23808148503303528, 0.08164775371551514, 0.061616167426109314]	[-0.059373341500759125, 0.9328519701957703, -0.09919016808271408, -0.34120869636535645]	[-0.6428794264793396, 0.6201378107070923, 0.44859227538108826, -0.030005091801285744]	[0.008649662137031555, 0.9989833235740662, -0.020694930106401443, -0.039106324315071106]	[0.08745323866605759, 0.978911817073822, -0.022356752306222916, 0.18325909972190857]	[-0.563822329044342, 0.7631433010101318, 0.0584663525223732, 0.31032004952430725]	[0.6499432325363159, 0.7405253648757935, 0.15721949934959412, -0.06691799312829971]	[-0.05508604273200035, 0.9941362738609314, -0.09264940768480301, 0.008647523820400238]	[-0.679218590259552, 0.6750662326812744, 0.2868560254573822, 0.02571675181388855]	[0.10152503848075867, 0.9934911131858826, -0.02187989465892315, -0.04679136723279953]	[-0.009561999700963497, 0.9753695130348206, -0.04333176463842392, 0.21606773138046265]
2024-08-27 15:27:55.717	[0.04866287484765053, 1.4872851371765137, -0.07970941066741943]	[-0.1673356592655182, 0.7155582904815674, -0.15084850788116455]	[0.07234877347946167, 0.8586692214012146, -0.030860695987939835]	[-0.12900123000144958, 0.010643064975738525, -0.11852119863033295]	[-0.1634337306022644, 0.8092175126075745, -0.18341203033924103]	[0.290474534034729, 1.0093579292297363, -0.0517825111746788]	[0.1834472268819809, 0.5761816501617432, -0.03211069479584694]	[-0.1441228985786438, 1.0063872337341309, -0.02883991040289402]	[-0.0617595799267292, 0.5843210220336914, -0.024480735883116722]	[0.23809093236923218, 0.08162999153137207, 0.06160571053624153]	[-0.05922780558466911, 0.932816743850708, -0.0993296280503273, -0.341289758682251]	[-0.6429763436317444, 0.6200464963912964, 0.44856029748916626, -0.03029046021401882]	[0.008579551242291927, 0.9989725351333618, -0.020831000059843063, -0.039323590695858]	[0.08740253746509552, 0.9789065718650818, -0.022414956241846085, 0.1833040714263916]	[-0.5642262101173401, 0.762969434261322, 0.05851701647043228, 0.3100036680698395]	[0.6499852538108826, 0.7397278547286987, 0.16211217641830444, -0.06357301771640778]	[-0.05507831647992134, 0.9941402077674866, -0.09261956065893173, 0.008561116643249989]	[-0.6793925762176514, 0.6748148798942566, 0.2870519757270813, 0.02552781067788601]	[0.10153543949127197, 0.9934892058372498, -0.021826593205332756, -0.04683387279510498]	[-0.00954003632068634, 0.975377082824707, -0.04329855367541313, 0.21604126691818237]
2024-08-27 15:27:55.729	[0.048640407621860504, 1.4873435497283936, -0.07964476197957993]	[-0.16699852049350739, 0.7155590057373047, -0.1505862921476364]	[0.0723649114370346, 0.8586999177932739, -0.03082563355565071]	[-0.12901955842971802, 0.010670706629753113, -0.11852912604808807]	[-0.1631719470024109, 0.8092092275619507, -0.1831842064857483]	[0.2899147868156433, 1.009243369102478, -0.052266549319028854]	[0.18345513939857483, 0.5761956572532654, -0.03208012506365776]	[-0.14402669668197632, 1.006392002105713, -0.02872842364013195]	[-0.06174929440021515, 0.5843359231948853, -0.024425150826573372]	[0.238096222281456, 0.08164048194885254, 0.061619605869054794]	[-0.059128835797309875, 0.9327749013900757, -0.09940007328987122, -0.3414008617401123]	[-0.6430746912956238, 0.6199086904525757, 0.44858309626579285, -0.03068504109978676]	[0.008540559560060501, 0.9989672899246216, -0.020880842581391335, -0.0394391268491745]	[0.08746590465307236, 0.978909432888031, -0.022359630092978477, 0.1832648664712906]	[-0.564344048500061, 0.7629430294036865, 0.058578379452228546, 0.3098423480987549]	[0.649995744228363, 0.7379488945007324, 0.17255426943302155, -0.05623260512948036]	[-0.055066950619220734, 0.9941426515579224, -0.09260792285203934, 0.008469665423035622]	[-0.6794683933258057, 0.6747010946273804, 0.28714919090270996, 0.025428202003240585]	[0.10154750198125839, 0.9934847354888916, -0.021765828132629395, -0.04693169891834259]	[-0.00955212116241455, 0.9753773212432861, -0.043297573924064636, 0.21603970229625702]
2024-08-27 15:27:55.740	[0.048645101487636566, 1.4873809814453125, -0.0795791894197464]	[-0.1668660193681717, 0.7155684232711792, -0.1504821926355362]	[0.07236846536397934, 0.8587238788604736, -0.030781995505094528]	[-0.12903587520122528, 0.010654740035533905, -0.11852145195007324]	[-0.163071870803833, 0.8092226982116699, -0.18307234346866608]	[0.2896377444267273, 1.009163737297058, -0.052523255348205566]	[0.1834612637758255, 0.5762097835540771, -0.03206164017319679]	[-0.14393198490142822, 1.0063965320587158, -0.028605177998542786]	[-0.06173161044716835, 0.5843491554260254, -0.024351751431822777]	[0.23810727894306183, 0.08165237307548523, 0.06162345036864281]	[-0.05906975269317627, 0.9327661395072937, -0.09949979186058044, -0.3414057791233063]	[-0.6430674195289612, 0.6198093295097351, 0.44872185587882996, -0.03081231750547886]	[0.00852285511791706, 0.9989623427391052, -0.020910870283842087, -0.03955118730664253]	[0.08758535236120224, 0.9789007902145386, -0.022357717156410217, 0.18325449526309967]	[-0.5644044280052185, 0.7629308700561523, 0.058748580515384674, 0.30973008275032043]	[0.650050699710846, 0.7369279861450195, 0.17776070535182953, -0.052654337137937546]	[-0.05505169928073883, 0.9941455721855164, -0.09260516613721848, 0.00825501885265112]	[-0.67951899766922, 0.674595296382904, 0.2872881293296814, 0.025312425568699837]	[0.10155235230922699, 0.9934781193733215, -0.021674273535609245, -0.047101832926273346]	[-0.009496189653873444, 0.9753831028938293, -0.04334738105535507, 0.21600650250911713]
2024-08-27 15:27:55.752	[0.04865770787000656, 1.4874340295791626, -0.07945169508457184]	[-0.16670823097229004, 0.7155728936195374, -0.15038734674453735]	[0.0724109560251236, 0.8587567806243896, -0.03069653920829296]	[-0.1290363371372223, 0.010659798979759216, -0.11852242797613144]	[-0.16284197568893433, 0.8092566132545471, -0.18285438418388367]	[0.28938862681388855, 1.009106993675232, -0.052771683782339096]	[0.1834758073091507, 0.5762126445770264, -0.03204280138015747]	[-0.14377687871456146, 1.0063972473144531, -0.028346600010991096]	[-0.0617116317152977, 0.5843536257743835, -0.024309776723384857]	[0.2381151020526886, 0.08165362477302551, 0.061637334525585175]	[-0.0588841587305069, 0.9327167272567749, -0.09969374537467957, -0.3415164351463318]	[-0.6431487202644348, 0.6196655035018921, 0.448803186416626, -0.030824225395917892]	[0.008446470834314823, 0.9989533424377441, -0.02093629166483879, -0.03978227823972702]	[0.08771827816963196, 0.9788811802864075, -0.02237839810550213, 0.18329332768917084]	[-0.564486026763916, 0.7628092169761658, 0.05890520662069321, 0.3098513185977936]	[0.6501321792602539, 0.735862135887146, 0.18278080224990845, -0.049258291721343994]	[-0.055034033954143524, 0.9941473603248596, -0.09260665625333786, 0.008138067089021206]	[-0.679633378982544, 0.6744560599327087, 0.28734126687049866, 0.02534770779311657]	[0.10156576335430145, 0.9934730529785156, -0.021622778847813606, -0.04720419645309448]	[-0.009532363153994083, 0.975391149520874, -0.04333288595080376, 0.21597155928611755]
2024-08-27 15:27:55.763	[0.048663005232810974, 1.487457036972046, -0.07938596606254578]	[-0.16651654243469238, 0.7155939936637878, -0.1501682698726654]	[0.07241947203874588, 0.8587738275527954, -0.030657827854156494]	[-0.12903201580047607, 0.010669559240341187, -0.11852173507213593]	[-0.16274340450763702, 0.8092582821846008, -0.18273195624351501]	[0.2889559864997864, 1.0089513063430786, -0.05334778130054474]	[0.1834930032491684, 0.5762343406677246, -0.03200085461139679]	[-0.14371338486671448, 1.006404161453247, -0.028221644461154938]	[-0.061688926070928574, 0.5843620896339417, -0.02422557771205902]	[0.23812972009181976, 0.08166623115539551, 0.06163311004638672]	[-0.05874450132250786, 0.9327239394187927, -0.0998019278049469, -0.34148913621902466]	[-0.6432264447212219, 0.619651198387146, 0.4487191438674927, -0.030715689063072205]	[0.008394336327910423, 0.9989502429962158, -0.020936474204063416, -0.039870113134384155]	[0.08764786273241043, 0.9788963198661804, -0.02248040959239006, 0.18323351442813873]	[-0.5644895434379578, 0.762794554233551, 0.058828771114349365, 0.30989572405815125]	[0.6501960158348083, 0.7340822815895081, 0.19098345935344696, -0.04351610690355301]	[-0.05501494184136391, 0.9941533207893372, -0.09256979078054428, 0.007967691868543625]	[-0.6796742677688599, 0.6744431853294373, 0.28726914525032043, 0.025412224233150482]	[0.10158522427082062, 0.9934622645378113, -0.0215163491666317, -0.047438185662031174]	[-0.009344018064439297, 0.9753934741020203, -0.04331452026963234, 0.21597258746623993]
2024-08-27 15:27:55.775	[0.04867573082447052, 1.4874767065048218, -0.07930988073348999]	[-0.16643556952476501, 0.7156038284301758, -0.1500580906867981]	[0.07242346554994583, 0.8587876558303833, -0.0306193046271801]	[-0.12905003130435944, 0.010667555034160614, -0.11852525919675827]	[-0.162654310464859, 0.8092695474624634, -0.18261680006980896]	[0.288774311542511, 1.0088965892791748, -0.05366472527384758]	[0.1834954172372818, 0.5762441158294678, -0.031988393515348434]	[-0.14365534484386444, 1.0064119100570679, -0.028101343661546707]	[-0.061683785170316696, 0.5843629240989685, -0.024188600480556488]	[0.23813804984092712, 0.08167567849159241, 0.06164043769240379]	[-0.0585823580622673, 0.9327287673950195, -0.09995657205581665, -0.34145843982696533]	[-0.6432774066925049, 0.6196468472480774, 0.4486580193042755, -0.030628293752670288]	[0.008355704136192799, 0.9989480376243591, -0.020900435745716095, -0.03995336964726448]	[0.0877494364976883, 0.9788898825645447, -0.022542117163538933, 0.1832117736339569]	[-0.5644874572753906, 0.7627588510513306, 0.05877899378538132, 0.30999675393104553]	[0.6502341628074646, 0.7332915663719177, 0.19433772563934326, -0.041376035660505295]	[-0.05501169338822365, 0.994154155254364, -0.09257013350725174, 0.00786968320608139]	[-0.6796993613243103, 0.674445390701294, 0.2871980667114258, 0.025487549602985382]	[0.1015913262963295, 0.9934582114219666, -0.02146991714835167, -0.04752939194440842]	[-0.009316019713878632, 0.9754026532173157, -0.043308403342962265, 0.21593357622623444]
2024-08-27 15:27:55.786	[0.04872177168726921, 1.4874894618988037, -0.07915592193603516]	[-0.16633793711662292, 0.71561199426651, -0.14983388781547546]	[0.07242906093597412, 0.8588034510612488, -0.030508199706673622]	[-0.12903526425361633, 0.010671243071556091, -0.11852611601352692]	[-0.16250541806221008, 0.8092699646949768, -0.18240897357463837]	[0.28850889205932617, 1.0087945461273193, -0.054283346980810165]	[0.18349771201610565, 0.5762509703636169, -0.03196750581264496]	[-0.14358049631118774, 1.0064265727996826, -0.027891578152775764]	[-0.06168035417795181, 0.5843623876571655, -0.024146582931280136]	[0.23814885318279266, 0.08167955279350281, 0.06164021044969559]	[-0.05831705033779144, 0.9326943159103394, -0.10023734718561172, -0.34151574969291687]	[-0.643388032913208, 0.6197873950004578, 0.44832223653793335, -0.030374949797987938]	[0.008300872519612312, 0.9989453554153442, -0.020835675299167633, -0.04006587713956833]	[0.08772823214530945, 0.9788858890533447, -0.022559022530913353, 0.18324081599712372]	[-0.5644493103027344, 0.7627032995223999, 0.05841934680938721, 0.3102706968784332]	[0.6504917144775391, 0.7318565845489502, 0.19935083389282227, -0.038804054260253906]	[-0.05501338467001915, 0.9941563010215759, -0.0925528034567833, 0.007800006773322821]	[-0.67972332239151, 0.674541711807251, 0.2868879437446594, 0.025788867846131325]	[0.10159329324960709, 0.9934547543525696, -0.021417999640107155, -0.047622110694646835]	[-0.009334362111985683, 0.9754056930541992, -0.043330494314432144, 0.2159145623445511]
2024-08-27 15:27:55.797	[0.04874805361032486, 1.4874736070632935, -0.07907910645008087]	[-0.16629189252853394, 0.7156094312667847, -0.14976193010807037]	[0.07243262976408005, 0.858792245388031, -0.03045494481921196]	[-0.1290280520915985, 0.010683387517929077, -0.11851494759321213]	[-0.16245001554489136, 0.809270441532135, -0.18232715129852295]	[0.2884330153465271, 1.008746862411499, -0.05458898842334747]	[0.1835021823644638, 0.5762553215026855, -0.03188939765095711]	[-0.14355888962745667, 1.006417989730835, -0.027799254283308983]	[-0.06167469173669815, 0.5843624472618103, -0.024051794782280922]	[0.23814967274665833, 0.08167040348052979, 0.06164906546473503]	[-0.058163970708847046, 0.9326860308647156, -0.10038739442825317, -0.34152042865753174]	[-0.6434289813041687, 0.619777262210846, 0.4482843577861786, -0.03027219884097576]	[0.008284556679427624, 0.9989452958106995, -0.020822329446673393, -0.04007676616311073]	[0.08762369304895401, 0.9789049625396729, -0.022546041756868362, 0.18319062888622284]	[-0.5644304752349854, 0.7626749873161316, 0.058392301201820374, 0.3103795051574707]	[0.6506307125091553, 0.7314627170562744, 0.200312077999115, -0.0389508381485939]	[-0.05500516667962074, 0.9941633343696594, -0.09248561412096024, 0.007760390639305115]	[-0.6797555088996887, 0.674533486366272, 0.2868235409259796, 0.02587250992655754]	[0.10159721970558167, 0.9934505820274353, -0.02133054845035076, -0.0477394238114357]	[-0.00924620684236288, 0.9754014611244202, -0.04333138093352318, 0.21593736112117767]
2024-08-27 15:27:55.809	[0.04876622557640076, 1.4874730110168457, -0.0789995864033699]	[-0.1662575900554657, 0.7156152725219727, -0.1496773660182953]	[0.07244310528039932, 0.8587884306907654, -0.030389457941055298]	[-0.12903445959091187, 0.010684579610824585, -0.11852175742387772]	[-0.16240091621875763, 0.8092771172523499, -0.18223825097084045]	[0.28836601972579956, 1.0087296962738037, -0.05489727109670639]	[0.1835111677646637, 0.5762457847595215, -0.03184576332569122]	[-0.14355328679084778, 1.0064241886138916, -0.027708809822797775]	[-0.06166699901223183, 0.5843521356582642, -0.02399810403585434]	[0.238156259059906, 0.08165234327316284, 0.06164900213479996]	[-0.05783744901418686, 0.9326592087745667, -0.1006421148777008, -0.3415739834308624]	[-0.6435084342956543, 0.6197842359542847, 0.44816985726356506, -0.030137617141008377]	[0.008242535404860973, 0.9989454746246338, -0.020778579637408257, -0.04010171443223953]	[0.08766697347164154, 0.9789021611213684, -0.022506829351186752, 0.1831902414560318]	[-0.5644280910491943, 0.7626209855079651, 0.05829107016324997, 0.3105357587337494]	[0.6507790088653564, 0.7310647964477539, 0.201239675283432, -0.03916168212890625]	[-0.055001385509967804, 0.9941676259040833, -0.0924423336982727, 0.007751550059765577]	[-0.6797978281974792, 0.6745979189872742, 0.2865447700023651, 0.02616811729967594]	[0.10160557180643082, 0.9934507608413696, -0.021278442814946175, -0.047741033136844635]	[-0.009227260015904903, 0.9754078388214111, -0.04328753426671028, 0.21591821312904358]
